-8.937326,-4.6218405,5.056283,-6.873358,-3.0315347,-12.46505,10.588748,-7.334514,-13.083151,-1.1545599,7.6164947,-19.565933,0.012623411,12.035791,-6.5474734,-9.834808,-6.361839,-3.6979964,-3.9812946,20.161173
-5.724083,-10.209258,-18.179167,-21.066963,16.19257,-1.9478158,-0.04671132,-11.088023,4.836325,-16.82613,-1.0422988,-5.4476132,2.8721173,-12.292331,-7.836162,-0.3377331,-21.839638,-3.7344995,-21.11874,-24.794678
-13.923892,-8.091268,5.224837,-9.795263,10.24636,1.6609824,-0.012785596,-13.219165,-5.720848,-5.493019,-22.589943,-25.03439,1.7813896,-27.0998,-15.1747675,-4.5724254,5.002952,-5.755002,-40.144104,-33.860233
-8.862587,-11.717288,2.572585,-5.5772843,-11.295344,6.154458,4.1532707,-8.42642,-17.020508,-7.027991,-5.138963,1.7778203,-35.20022,-31.694473,13.484742,-12.414171,-0.04699528,-8.352847,-6.4557314,-22.839306
-18.329063,1.5514446,-16.405943,2.628974,-4.230829,2.2133105,0.85057664,-10.039004,-5.797248,-11.544565,-17.472258,-11.812118,-7.8536916,-20.761274,-27.781624,-14.334572,-25.91294,-8.032087,-40.41888,-21.121645
-8.349617,1.2217449,-3.7701728,-6.5983624,-20.591307,-24.123938,-11.506061,11.118133,-8.615522,-19.705124,-29.13111,6.3119655,12.278633,-0.37787312,-5.4493737,0.027439225,-5.4837713,1.2260433,-7.4699764,-1.8639646
-2.294756,-1.4358612,1.160613,-14.920017,-18.095098,-13.243936,-4.6465664,7.256647,-9.860219,2.6707644,-12.912709,-7.3764014,3.8405104,-7.9001837,-9.570495,-6.5861254,-8.0009,-12.764036,-25.605444,-14.825798
-5.1895895,4.3381095,-1.4112213,-21.10289,-11.494999,-13.048557,-10.715214,-20.372812,0.8567636,-19.241516,-17.706089,-19.349806,11.578745,-10.087859,-4.6528716,-12.993509,-3.4148686,-1.146131,-18.224234,5.7485595
-9.628207,1.4278113,-11.35117,-16.359322,10.6954365,-11.570897,-5.4490275,-5.567284,1.5406007,-0.99520236,-7.9309106,-8.42972,-22.951239,-12.899175,-19.74818,-16.650236,-21.900288,1.0633543,15.516618,-1.1275684
-13.439143,-13.548309,-2.8223155,-9.0733795,-21.643167,-21.680746,-8.846418,-16.435556,9.182104,-0.1635789,-9.002213,-1.7753327,-1.0585304,-21.849249,-5.900677,-15.156406,11.803122,3.7783782,-8.344078,0.7120357
-14.438251,-10.344958,-12.007503,-6.4596615,-19.580797,-21.38211,-7.4941964,-26.99479,-14.577243,11.244432,-0.9234211,8.58869,7.07561,-16.966827,-1.5874169,-17.287106,-16.362791,8.966468,-4.4736104,-4.222373
-9.513658,-0.5962231,-8.265048,6.800586,-10.446269,-9.423099,-16.441936,-17.236425,1.843386,5.040932,-9.076961,-12.530018,-26.151512,-29.522818,-22.339252,8.263196,-22.029211,-11.589811,12.221415,-15.827002
6.782459,2.4965281,-5.1606507,-10.872165,-27.146269,-18.032793,3.605334,-0.6945553,-7.629931,4.3314095,-10.328488,-23.151306,-16.43515,-14.901181,-20.0849,-13.683798,-9.264378,-9.811228,-17.81104,6.8732877
-7.248673,-8.12724,-17.085602,-19.308918,0.32750964,-27.22023,13.57921,1.3893325,-9.2083,-3.9938748,-5.5310597,7.1856346,-7.0756793,-20.669964,-5.741766,-15.810669,-6.3914366,-12.177923,-30.812431,-20.441494
12.227394,-9.206189,-2.0344887,-0.1891631,3.7966743,-10.976473,-11.209346,-1.4952968,-8.852713,-10.083548,-14.05554,11.837159,-17.636446,-0.11112694,-9.042229,-0.25059795,10.824569,-0.4676661,-5.821406,-7.6999316
-17.790037,-5.3380833,-11.393752,5.4071574,-19.814018,-19.706388,15.084144,-11.6905365,2.8276782,-3.3539228,-8.958275,-10.539909,1.3663697,-14.930953,-11.889242,-14.391569,-18.820059,-13.156564,0.04113959,-29.463427
-1.8194417,-16.352283,-2.3989792,-10.169043,-25.079578,-25.06684,-18.372087,-28.656685,-8.704146,0.7844292,14.760342,0.11162636,-11.420983,-3.3427093,-1.2911776,-7.0079036,-3.063116,-7.43977,-13.654591,-12.115401
-4.3865094,11.06958,-11.208816,-10.046784,-22.32751,18.63702,-3.76313,-14.001332,-11.980665,-15.563259,-16.060009,-1.1432959,2.327369,-16.746815,-8.472238,-0.07786244,-24.255173,-6.095366,-10.14883,-14.240839
-10.366579,-22.953,-1.9096767,0.7428867,-14.358347,6.2492175,-12.387844,-10.471577,12.756483,-12.890676,-13.013765,-0.5589261,-17.388374,8.400778,-16.50552,-6.103947,-14.21728,1.3014851,-14.979954,-14.006482
-2.0542667,8.506464,-2.8495567,-12.48532,-6.5705347,-2.8501928,-4.4568224,-5.924839,0.4308319,-7.3263264,-1.4725868,-5.0470185,-20.09222,-21.371607,-0.45787546,-10.797969,-6.640933,3.0707104,-0.29178685,-0.1017358
-6.9346924,-22.949953,-19.14552,12.313899,4.6111493,-8.417395,1.964728,-10.03942,-13.013096,-19.53697,-9.371496,-4.606971,-19.587914,-18.081503,-18.691223,-16.26894,-24.940985,1.340486,-23.864544,-11.876357
-5.275869,0.86661786,-5.6805105,-22.406105,-14.8323965,11.0740795,-15.394139,-20.595373,3.7859228,19.185163,-6.0432625,0.856107,-5.0358996,20.250322,-11.743023,-10.061187,-0.8944842,-13.823572,-34.64982,-5.621967
-3.5873148,4.868597,2.5573695,-1.5044554,-7.624118,-14.201393,-13.643322,-21.590363,-13.017451,-14.200466,13.806999,-4.573247,-5.502422,-15.40483,-13.079679,-6.5631256,-13.564351,-13.765474,-14.377964,-24.987726
-10.703921,-5.6777005,0.10960534,-15.33873,-23.019358,5.967658,-23.205181,-5.895422,-10.246288,0.45229688,-9.5283,4.0617633,-0.49543196,-8.09495,7.0555305,-3.6106057,-3.9110157,-12.954083,4.5090218,7.493715
7.9761147,-6.2843847,-7.0637884,-7.2655535,-27.156298,-13.891822,-26.534155,-3.6173515,-12.382732,-8.126269,-17.383343,-23.168528,-8.635232,-11.441285,-19.415794,6.3395205,-10.000264,-3.7508538,-13.139066,-7.2774305
-8.654433,-16.58428,7.4298654,-3.1079257,-19.927547,10.373145,3.6010296,2.0031927,-15.623719,-9.488688,-19.450794,-12.405364,-16.791824,-17.861748,-1.7924024,-9.778341,-21.999035,0.7856547,-15.001951,-31.550894
-1.3353829,1.1331241,-3.8208058,-5.6211095,-10.577568,-6.6884856,-21.421251,-12.541533,-10.798986,-12.998588,-18.344984,-4.462597,-36.160583,2.3192315,-19.616405,-21.50257,-8.399684,-5.644423,-1.9473068,6.718823
-16.868267,-1.0291358,2.232286,-10.725109,-15.07857,-22.42209,10.752277,-4.957347,-7.5886316,-1.8787786,-0.30971485,-3.5621881,-9.460862,-15.160996,-20.233398,7.4657445,-5.5109105,-13.478517,-9.063545,5.796005
4.464185,-11.783387,-16.495634,-9.91529,-15.9086,-9.182215,-16.82393,-8.248707,-10.510557,-12.692989,-14.114766,12.503007,-16.30351,-16.10489,-12.687872,-18.777107,9.092927,-8.805203,2.7168686,0.2602295
-6.1258583,0.90870476,4.446269,-10.408821,-11.925707,-0.9557627,-9.012206,-0.60574645,-2.5247564,-10.673278,-7.818518,-1.4540182,-30.7463,-24.023975,-12.035618,-21.091045,-15.758594,-14.720732,12.827662,7.345646
-9.208331,12.59348,-2.2665734,3.194492,-7.241343,-8.919209,-17.765507,-8.314095,-6.7081604,-5.267632,7.3789115,-5.1609864,-23.68618,-16.23431,-28.330614,-13.714816,-6.5236216,-3.4380853,-26.350595,-0.049050026
-5.17788,-4.0456047,-9.962762,2.9621458,-8.240886,-2.5995593,-3.0455291,2.1806965,-16.256466,-3.2621243,-11.613155,-11.992868,-21.373156,-12.552716,-9.685529,-6.2615366,4.241035,-1.6455779,-13.2884865,-3.9315932
-12.188857,-9.413704,14.350331,-0.44574347,5.481846,-12.005708,-20.47482,-7.690536,-8.850287,-3.633326,-0.3325625,-11.641533,-20.117975,-19.075897,-20.847778,-15.426025,-20.5204,-14.967752,-3.3338249,5.7807584
-5.49337,-2.1987321,-16.262186,-13.0662565,6.798213,-7.5590825,8.404439,-5.26864,1.3030972,-13.390957,-19.143904,14.211251,-17.240181,-4.226791,1.6864817,5.191613,-4.8573666,-2.4485824,-17.316265,-10.432925
-1.5815051,3.562129,-5.290416,-6.961399,-3.0569103,-2.9388664,-6.385302,-20.355867,-14.101939,1.1434451,7.3643203,-0.008018856,-7.5307136,-6.538838,2.6206834,1.4737647,-15.676547,-4.4358263,13.843372,1.1143218
8.845066,-17.482462,2.5462313,13.493265,6.134976,-12.053735,-2.6536252,-17.08321,-17.722101,-6.828818,3.5320036,-7.9402056,-17.5907,-27.238792,-17.278343,-5.5212913,-22.640789,-6.667985,-21.691261,-17.75926
-0.47789624,-10.205365,-2.6115696,-2.6081853,-8.514931,3.463638,-11.720817,-10.800888,-10.408771,-10.710637,-16.442455,14.092478,-3.2530274,-6.3785653,-0.7258716,-0.920485,-16.915136,-9.534236,-7.7345753,-0.33139762
